#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,920,23120,Gastos Locomocion Personal,341,931,1,1500,0,1500,155.37
,920,62500,Equipamientos Mobiliario,342,931,1,12000,0,12000,3274.74
,920,62600,Inversiones en Equipos Informáticos,343,931,1,140000,0,140000,49169.87
,925,12000,Retribuciones Basicas Funcionarios de Carrera,344,931,1,48000,0,48000,43233.19
,925,12100,Retribuciones Compl Funcionarios de Carrera,345,931,1,103000,0,103000,79892.61
,925,16000,Gastos Seg.Social Administracion,346,931,1,38898,0,38898,34447.56
,931,12000,Retribuciones Basicas Funcionarios de Carrera,347,931,1,95250,15000,110250,107516.09
,931,12100,Retribuciones Compl Funcionarios de Carrera,348,931,1,200000,25000,225000,202796.11
,931,16000,Gastos Seg.Social Administracion,349,931,1,80500,10000,90500,87173.73
,151,22706,REM Servicios Tecnicos Urbanisticos y topograficos,350,931,1,0,10100.8,10100.8,0
,162,22700,REM Contrato Recogida de basuras,351,931,1,0,30241.58,30241.58,30241.58
,162,22702,REM Contrato  Explotacion Punto Limpio ,352,931,1,0,3785.04,3785.04,3785.04
,163,22700,REM Contrato Limpieza Viaria,353,931,1,0,25220.93,25220.93,25220.93
,165,22719,REM Contrato Mantenimiento Alumbrado Publico,354,931,1,0,1583.31,1583.31,1583.31
,171,22718,REMContrato  de Prestación Servicios Manten Jardi,355,931,1,0,30611.32,30611.32,30611.32
,171,61000,REMReposicion Infraestructuras Parques,356,931,1,0,16017.88,16017.88,15828.82
,230,21300,REM Reparaciones Maquinaria Hogar de Tercera Edad,357,931,1,0,1310.86,1310.86,655.43
,230,48900,REMSubvenciones sin animo lucro Servicios sociales,358,931,1,0,475.88,475.88,475.88
,241,13101,REM Retribuciones CCLL,359,931,1,0,38050.3,38050.3,38126.51
,241,16002,REM Cuotas Sociales Convenio CCLL,360,931,1,0,12023.44,12023.44,12011.43
,320,21300,REM Reparacion y Manten de Maquinaria e Instalac,361,931,1,0,1183.68,1183.68,832.97
,320,22700,REM Contrato de Servicio de Limpieza Educacion ,362,931,1,0,5015,5015,5015
,320,22799,REM Contratos Actividades Extraescolares,363,931,1,0,1358.85,1358.85,1358.85
,334,22706,REM Contratos de Prestacion de Servicios Talleres,364,931,1,0,962,962,962
,338,22608,REM Festejos populares de Septiembre,365,931,1,0,1400,1400,1400
,339,21300,REM Mantenimiento de Maquinaria e Instalaciones,366,931,1,0,75.28,75.28,0
,339,22609,REM Actividades Juveniles  y Recreativas,367,931,1,0,446.04,446.04,272.16
,340,22300,REM Alquiler trasportes actividadaes,368,931,1,0,680.4,680.4,680.4
,340,48900,REM Subvenciones,369,931,1,0,1800,1800,1800
,343,21300,REM Reparacion maquinaris y utillaje,370,931,1,0,750.87,750.87,750.87
,912,22605,REM Gastos  de  Comunicación,371,931,1,0,885,885,590
,912,23030,REM Asignaciones Asistencias Organos de Gobierno,372,931,1,0,1503.3,1503.3,1503.3
,912,48900,REM Subvenciones  Grupos Políticos,373,931,1,0,802.7,802.7,802.7
,920,21300,REM Reparacion Maquinaria e Instalaciones,374,931,1,0,555.58,555.58,0
,920,22100,REM Suministros Energia Electrica Admon,375,931,1,0,20555.89,20555.89,17373.26
,920,22706,REM Prevenciçon de Riesgos Laborales,376,931,1,0,1032.96,1032.96,1032.96
,920,22717,REM Contrato de Servicios Informática ,377,931,1,0,5900,5900,5900
#,,,,,,,14791720.98,268383.63,15060104.61,11455321.96
