#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1.0,320,22300,Alquiler Transportes Actividades Escolares,1.0,320,2,2000.0,0.0,2000.0,0.0
1.0,320,22400,Seguros Educación,1.0,320,2,200.0,0.0,200.0,0.0
1.0,320,22700,Contrato de Servicio de Limpieza Educacion,1.0,320,2,69000.0,0.0,69000.0,15081.05
1.0,320,22706,Contrato Prestación Servicios Casa de Niños,1.0,320,2,121000.0,0.0,121000.0,21832.52
1.0,320,22718,Contratos Servicios de Apoyo  Prevenc  Infancia,1.0,320,2,4000.0,0.0,4000.0,0.0
1.0,320,48900,Subvenciones Colegio Publico,1.0,320,4,5000.0,0.0,5000.0,0.0
1.0,320,48901,Subvenciones Ampas Monitoras Infantiles,1.0,320,4,15000.0,0.0,15000.0,2130.0
1.0,320,48902,Subvenciones Ahorro energético,1.0,320,4,5000.0,0.0,5000.0,0.0
1.0,332,12000,Retribuciones  Basicas Funcionarios Biblioteca,1.0,332,1,55000.0,0.0,55000.0,0.0
1.0,332,13000,Retribuciones Personal Fijo Biblioteca,1.0,332,1,10000.0,0.0,10000.0,2049.42
1.0,332,12100,Retribuciones  Complemen Funcionarios.,1.0,332,1,56000.0,0.0,56000.0,10304.3
1.0,332,16000,Gastos Sociales Personal Biblioteca,1.0,332,1,34000.0,0.0,34000.0,6755.92
1.0,332,21200,Reparacion Edificio Biblioteca,1.0,332,2,3000.0,0.0,3000.0,0.0
1.0,332,21300,Reparacion maquinaria e instalac  Biblioteca,1.0,332,2,4000.0,0.0,4000.0,63.58
1.0,332,21600,Reparacion y Mantenimiento de Equipos Infor,1.0,332,2,1500.0,0.0,1500.0,0.0
1.0,332,22000,Material Ordinario no inventar,1.0,332,2,1000.0,0.0,1000.0,146.65
1.0,332,22001,"Prensa, Revistas y Otros",1.0,332,2,12000.0,0.0,12000.0,3042.51
1.0,332,22002,Consumibles Informáticos,1.0,332,2,300.0,0.0,300.0,0.0
1.0,332,22100,Suministro energia Electrica Biblioteca,1.0,332,2,10200.0,0.0,10200.0,1171.35
1.0,332,22101,Suministro de  Agua,1.0,332,2,400.0,0.0,400.0,63.43
1.0,332,22199,Suministros  Varios,1.0,332,2,500.0,0.0,500.0,218.16
1.0,332,22200,Comunicaciones telefónicas Biblioteca,1.0,332,2,2300.0,0.0,2300.0,376.99
1.0,332,22400,Seguros Biblioteca,1.0,332,2,200.0,0.0,200.0,0.0
1.0,332,22609,Actividades Culturales y Recreativas,1.0,332,2,21500.0,0.0,21500.0,1764.0
1.0,332,23120,Gastos de Locomoción,1.0,332,2,500.0,0.0,500.0,0.0
1.0,334,10000,Retribuciones Altos Cargos,1.0,334,1,20000.0,0.0,20000.0,4285.74
1.0,334,12000,Retribuciones Básicas Funcionarios,1.0,334,1,22000.0,0.0,22000.0,0.0
1.0,334,12100,Retribuciones Complementarias Funcionarios,1.0,334,1,32000.0,0.0,32000.0,8118.37
1.0,334,13000,Retribuciones Personal Fijo Cultura,1.0,334,1,109000.0,0.0,109000.0,17398.78
1.0,334,13100,Retribuciones Personal Temporal  Cultura,1.0,334,1,10170.0,0.0,10170.0,2272.02
1.0,334,16000,Gastos Sociales Personal de Cultura,1.0,334,1,53191.21,0.0,53191.21,12687.97
1.0,334,21200,Reparacion Edificio Cultura,1.0,334,2,15000.0,0.0,15000.0,0.0
1.0,334,21300,Reparacion maquinaria e instalac.Cultura,1.0,334,2,28272.98,0.0,28272.98,3108.93
1.0,334,21500,Reparacion Mobiliario y Enseres Cultura,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,21600,Reparacion y Mantenimiento de Equipos Infor,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,22000,Material Ordinario no inventar,1.0,334,2,1000.0,0.0,1000.0,348.16
1.0,334,22001,"Prensa, Revistas y Otros",1.0,334,2,300.0,0.0,300.0,0.0
1.0,334,22002,Consumibles Informáticos,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,343,62200,Inversiones en reposicion de Piscina Municipal,1.0,343,6,0.0,3493.1,3493.1,3493.1
1.0,334,22100,Suministro energia cultura,1.0,334,2,32000.0,0.0,32000.0,2502.81
1.0,334,22101,Suministro de  Agua,1.0,334,2,2000.0,0.0,2000.0,471.65
1.0,334,22103,Suministro combustibles Cultura,1.0,334,2,25000.0,0.0,25000.0,0.0
1.0,334,22104,Vesturario personal cultura,1.0,334,2,500.0,0.0,500.0,0.0
1.0,334,22110,Suministros de Productos de Limpieza y Aseo,1.0,334,2,2500.0,0.0,2500.0,595.69
1.0,334,22199,Suministros  Varios,1.0,334,2,1500.0,0.0,1500.0,50.4
1.0,334,22200,Comunicaciones telefónicas Cultura,1.0,334,2,4000.0,0.0,4000.0,574.05
1.0,334,22400,Seguros Cultura,1.0,334,2,600.0,0.0,600.0,0.0
1.0,334,22601,Atenciones Protocolarias y Representativas,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,22609,Actividades Culturales y Recreativas,1.0,334,2,117000.0,0.0,117000.0,15424.66
1.0,334,22700,Contrato de Servicio de Limpieza  Casa Cultura,1.0,334,2,16000.0,0.0,16000.0,2371.6
1.0,334,22706,Contratos de Prestacion de Servicios Talleres,1.0,334,2,200000.0,0.0,200000.0,46836.97
1.0,334,22708,Contrato Servicios: Escuela de Música,1.0,334,2,54600.0,0.0,54600.0,18000.0
1.0,334,23020,Dietas personal,1.0,334,2,300.0,0.0,300.0,0.0
1.0,334,23120,Gastos de Locomoción,1.0,334,2,1100.0,0.0,1100.0,1.95
1.0,334,62200,Inversiones Centro Cívico,1.0,334,6,1462700.0,0.0,1462700.0,0.0
1.0,334,62300,Equipamiento de Instalaciones. y Utillajes,1.0,334,6,40000.0,0.0,40000.0,0.0
1.0,334,62500,Equipamientos Mobiliario,1.0,334,6,40000.0,0.0,40000.0,0.0
1.0,337,21200,Reparacion Plaza de Toros,1.0,337,2,3370.0,0.0,3370.0,0.0
1.0,337,22100,Suministro energia Plaza de Toros,1.0,337,2,20000.0,0.0,20000.0,4871.4
1.0,337,22101,Suministro de  Agua Plaza de Toros,1.0,337,2,3000.0,0.0,3000.0,363.73
1.0,337,22103,Suministro combustibles Plaza de Toros,1.0,337,2,1500.0,0.0,1500.0,34.12
1.0,337,22110,Suministros de Productos de Limpieza y Aseo,1.0,337,2,500.0,0.0,500.0,0.0
1.0,337,22199,Suministros  Varios Plaza de Toros,1.0,337,2,3000.0,0.0,3000.0,0.0
1.0,337,22200,Comunicaciones telefónicas Cultura,1.0,337,2,500.0,0.0,500.0,75.79
1.0,337,22400,Primas de Seguros Plaza de Toros,1.0,337,2,2500.0,0.0,2500.0,0.0
1.0,337,22700,Contrato de Servicio de Limpieza  Plaza de Toros,1.0,337,2,6000.0,0.0,6000.0,0.0
1.0,338,22608,Festejos populares de Septiembre,1.0,338,2,200000.0,0.0,200000.0,355.68
1.0,338,22610,Otros Festejos Populares,1.0,338,2,30000.0,0.0,30000.0,6259.4
1.0,339,22609,Actividades Juveniles  y Recreativas,1.0,339,2,67000.0,0.0,67000.0,0.0
1.0,339,22700,Contratos de servicios juveniles,1.0,339,2,115500.0,0.0,115500.0,18146.4
1.0,339,62200,Inversiones Reposición Centro Juvenil,1.0,339,6,26000.0,0.0,26000.0,0.0
1.0,340,10000,Retribuciones Altos Cargos,1.0,340,1,6700.0,0.0,6700.0,0.0
1.0,340,12000,Retribuciones Basicas Funcionarios,1.0,340,1,23900.0,0.0,23900.0,0.0
1.0,340,12100,Retribuciones Complementarias Funcionarios de Carr,1.0,340,1,27000.0,0.0,27000.0,5561.45
1.0,340,13000,Retribuciones Personal Laboral Fijo,1.0,340,1,143000.0,0.0,143000.0,20898.81
1.0,340,13101,Retribuciones Personal Monitor,1.0,340,1,87499.48,0.0,87499.48,3119.34
1.0,340,16000,Seguridad Social,1.0,340,1,52556.21,0.0,52556.21,16620.97
1.0,340,16001,Seg.Soc.Monitores Actividades,1.0,340,1,28647.51,0.0,28647.51,1173.06
1.0,340,21200,Mantenimiento de Polideportivo Municipal,1.0,340,2,12000.0,0.0,12000.0,0.0
1.0,340,21300,Mantenimiento y Reparaciçon Instalaciones,1.0,340,2,50204.6,0.0,50204.6,4433.78
1.0,340,22000,Material oficina no inventariable,1.0,340,2,3000.0,0.0,3000.0,159.5
1.0,340,22100,Suministro de Energia Electrica,1.0,340,2,28000.0,0.0,28000.0,3956.43
1.0,340,22101,Sumnistro agua,1.0,340,2,2000.0,0.0,2000.0,100.65
1.0,340,22103,Combustible instalaciones deportivas,1.0,340,2,24000.0,0.0,24000.0,4601.24
1.0,340,22104,Vestuario Deportes,1.0,340,2,1500.0,0.0,1500.0,0.0
1.0,340,22110,Productos de limpieza y aseo,1.0,340,2,1500.0,0.0,1500.0,511.17
1.0,340,22113,Suministro material deportivo,1.0,340,2,17500.0,0.0,17500.0,1099.12
1.0,340,22199,Otros suministros,1.0,340,2,500.0,0.0,500.0,0.0
1.0,340,22200,Comunicaciones Telefónicas,1.0,340,2,2700.0,0.0,2700.0,486.72
1.0,340,22300,Alquiler trasportes actividadaes,1.0,340,2,25000.0,0.0,25000.0,6305.2
1.0,340,22400,Seguros,1.0,340,2,10000.0,0.0,10000.0,1534.93
1.0,340,22609,Actividades y concentraciones deportivas,1.0,340,2,23500.0,0.0,23500.0,2516.57
1.0,340,22700,Servicios limpieza  Deportes,1.0,340,2,56000.0,0.0,56000.0,8290.92
1.0,340,22706,Contrato gestion serv. deportivos,1.0,340,2,238000.0,0.0,238000.0,54879.78
1.0,340,23020,Dietas personal,1.0,340,2,500.0,0.0,500.0,79.56
1.0,340,46600,Agrupacion Deportiva de la Sierra,1.0,340,4,10000.0,0.0,10000.0,11417.0
1.0,340,48900,Subvenciones,1.0,340,4,15000.0,0.0,15000.0,0.0
1.0,340,62200,Inversiones en Edificios Deportivos,1.0,340,6,50000.0,0.0,50000.0,0.0
1.0,343,21200,Mantenimiento Piscina,1.0,343,2,10000.0,0.0,10000.0,0.0
1.0,343,21300,Reparacion maquinaris y utillaje,1.0,343,2,20000.0,0.0,20000.0,74.72
1.0,343,22100,Suministro electrico,1.0,343,2,74000.0,0.0,74000.0,22419.76
1.0,343,22101,Suministro agua y bromo,1.0,343,2,30000.0,0.0,30000.0,570.37
1.0,343,22103,Combustible instalaciones pisicna,1.0,343,2,100000.0,-3493.1,96506.9,19455.01
1.0,343,22199,Otros suministros,1.0,343,2,1000.0,0.0,1000.0,0.0
1.0,343,22400,Seguros,1.0,343,2,1400.0,0.0,1400.0,0.0
1.0,343,22700,Servicio de limpieza instalaciones piscina,1.0,343,2,102000.0,0.0,102000.0,9621.13
1.0,343,22706,Contrato monitores Piscina,1.0,343,2,65000.0,0.0,65000.0,21579.0
1.0,343,22708,Contrato de mantenimiento piscina,1.0,343,2,50000.0,0.0,50000.0,0.0
1.0,343,22799,Contrato servicios socorristas,1.0,343,2,65000.0,0.0,65000.0,16616.84
1.0,430,22199,Suministros Varios,1.0,430,2,2000.0,0.0,2000.0,0.0
1.0,430,22606,Feria de Comercio Local,1.0,430,2,20000.0,0.0,20000.0,0.0
1.0,432,22606,Actividades de desarrollo Turistico,1.0,432,2,45000.0,0.0,45000.0,4128.09
1.0,430,22610,Actividades Fomento de Comercio Local,1.0,430,2,50000.0,0.0,50000.0,90.02
1.0,432,10000,RetribucionesOrganos de Gobierno,1.0,432,1,16000.0,0.0,16000.0,3428.58
1.0,432,46600,Transferencia ADESGAM,1.0,432,4,13000.0,0.0,13000.0,11127.36
1.0,493,22706,Contratos de servicios Convenio de Consumo,1.0,493,2,5000.0,0.0,5000.0,0.0
1.0,912,10000,Retribuciones Altos Cargos,1.0,912,1,112735.11,0.0,112735.11,24072.34
1.0,912,11000,Retribuciones Personal Event.Gabinete,1.0,912,1,48392.43,0.0,48392.43,10285.74
1.0,912,12000,Retribuciones Básicas Funcionarios,1.0,912,1,12900.0,0.0,12900.0,0.0
1.0,912,12100,Retribuciones Complementarias Funcionarios,1.0,912,1,18500.0,0.0,18500.0,3780.9
1.0,912,16000,Cotización Seguridad Social,1.0,912,1,58000.0,0.0,58000.0,14799.33
1.0,912,21300,Reparacion y mantenimiento maquinaria  e instalac,1.0,912,2,7000.0,0.0,7000.0,0.0
1.0,912,22001,"Prensa, Revistas, Libros y otras Publicaciones",1.0,912,2,400.0,0.0,400.0,0.0
1.0,912,22199,Suministros varios Equipo Gobierno y Gabinete Pren,1.0,912,2,1000.0,0.0,1000.0,11.98
1.0,912,22200,Gastos de telefonia,1.0,912,2,3000.0,0.0,3000.0,2154.63
1.0,912,22400,Seguros,1.0,912,2,100.0,0.0,100.0,235.08
1.0,912,22601,Gastos de representacion Equipo de Gobierno,1.0,912,2,12000.0,0.0,12000.0,1000.0
1.0,912,22604,Gastos Juridicos  Equipo de Gobierno,1.0,912,2,1600.0,0.0,1600.0,0.0
1.0,912,22605,Gastos  de  Comunicación,1.0,912,2,50000.0,0.0,50000.0,1814.03
1.0,912,22699,Cuotas Federacion de Municipios,1.0,912,2,1600.0,0.0,1600.0,687.59
1.0,912,23030,Asignaciones Asistencias Organos de Gobierno,1.0,912,2,13000.0,0.0,13000.0,0.0
1.0,912,23120,Gastos Locomocion Equipo de Gobierno,1.0,912,2,500.0,0.0,500.0,18.7
1.0,912,48900,Asignacion Grupos municipales,1.0,912,4,10000.0,0.0,10000.0,7000.0
1.0,912,62300,Inversiones en Maqunaria y Enseres: Carpa,1.0,912,6,80000.0,0.0,80000.0,0.0
1.0,920,12000,Retribuciones Basicas Funcionarios de Carrera,1.0,920,1,123857.0,0.0,123857.0,0.0
1.0,920,12100,Retribuciones Compl Funcionarios de Carrera,1.0,920,1,159000.0,0.0,159000.0,34222.31
1.0,920,13000,Retribuciones Personal Laboral Fijo Adm,1.0,920,1,31200.0,0.0,31200.0,2807.67
1.0,920,15100,Gratificaciones Administracion General,1.0,920,1,21000.0,0.0,21000.0,0.0
1.0,920,16000,Gastos Seg.Social Administracion,1.0,920,1,69500.0,0.0,69500.0,16649.63
1.0,920,21200,Reparacion Edificios,1.0,920,2,3000.0,0.0,3000.0,0.0
1.0,234,62300,Inversiones en Equipamiento Centro Tercera Edad,1.0,234,6,0.0,0.0,0.0,309.39
1.0,130,21300,"REM-Reparación Maquinaria, Instalaciones y Utillaje",1.0,130,2,0.0,411.47,411.47,0.0
1.0,135,62300,REM-Maquinaria e Instalaciones Proteccion Civil,1.0,135,6,0.0,5948.36,5948.36,0.0
1.0,130,22700,REM-Servicios limpieza  Policia,1.0,130,2,0.0,360.0,360.0,0.0
1.0,151,22706,REM-Servicios Tecnicos Urbanisticos y topograficos,1.0,151,2,0.0,5687.0,5687.0,0.0
1.0,151,22718,REM-Servicios Tecnicos Catalogo arbolado natural y caminos,1.0,151,2,0.0,18994.58,18994.58,0.0
1.0,153,21300,REM-Mantenimiento de Instalaciones y Utillaje,1.0,153,2,0.0,196.2,196.2,0.0
1.0,153,21400,REM-Reparacion vehiculos vias públicas,1.0,153,2,0.0,550.89,550.89,0.0
1.0,155,61000,REM-IFS.- Infraestrucuras Pavimentacion Vias,1.0,155,6,0.0,105514.32,105514.32,52426.28
1.0,155,61001,REM-IFS.- Infraestructura en Avda de la Salud,1.0,155,6,0.0,8058.6,8058.6,4924.7
1.0,161,61000,REM-IFS-Inversiones Infraestructura Servicio Aguas y Alcan,1.0,161,6,0.0,130156.66,130156.66,12612.81
1.0,163,22719,REM-Servicio de Limpieza y Desinfección Viaria Infraes,1.0,163,2,0.0,547.71,547.71,0.0
1.0,165,22719,REM-Reparac.y Manten.Alumbrado Publico,1.0,165,2,0.0,498.92,498.92,498.92
1.0,171,21300,REM-Reparacion  Mobiliario  y Columpios,1.0,171,2,0.0,19595.95,19595.95,0.0
1.0,171,61000,REM  IFS.Infraestrucuras Generales  en  Jardines,1.0,171,6,0.0,72747.22,72747.22,26733.45
1.0,171,61001,REM.Infraestrucuras Generales  en  Jardines,1.0,171,6,0.0,16012.23,16012.23,0.0
1.0,230,21300,REM-Reparaciones Maquinaria Sede Bienestar Social,1.0,230,2,0.0,384.22,384.22,0.0
1.0,230,22200,REM-Teléfono Servicios Sociales,1.0,230,2,0.0,0.0,0.0,0.0
1.0,234,22601,REM-Actividades Tercera Edad. Comida Tradicional  y ot,1.0,234,2,0.0,1541.12,1541.12,304.62
1.0,234,22700,REM-Contrato Limpieza,1.0,234,2,0.0,1316.52,1316.52,1316.52
1.0,234,62300,REM-Inversiones en Equipamiento Centro Tercera Edad,1.0,234,6,0.0,1473.28,1473.28,1473.28
1.0,241,48000,REM Subvenciones sin animo lucro Empleo,1.0,241,4,0.0,30000.0,30000.0,0.0
1.0,320,21200,REM-Reparación y mantenimiento Edificios Educación,1.0,320,2,0.0,5041.66,5041.66,0.0
1.0,320,21300,REM-Reparacion y Manten de Maquinaria e Instalac,1.0,320,2,0.0,2195.87,2195.87,0.0
1.0,320,22001,REM-Adquisicion de Libros y Material didactico digital,1.0,320,2,0.0,34432.7,34432.7,34432.7
1.0,320,22200,REM-Comunicaciones Telefónicas Educación,1.0,320,2,0.0,0.0,0.0,0.0
1.0,320,22700,REM-Contrato de Servicio de Limpieza Educacion,1.0,320,2,0.0,12040.66,12040.66,6268.9
1.0,320,62500,REM-Mobiliario Educacion,1.0,320,6,0.0,29604.7,29604.7,3932.5
1.0,332,21300,REM-Reparacion maquinaria e instalac  Biblioteca,1.0,332,2,0.0,196.2,196.2,0.0
1.0,332,62600,REM-Inversiones en Equipos Informáticos- Impresora de carnet,1.0,332,6,0.0,999.9,999.9,0.0
1.0,334,22609,REM-Actividades Culturales y Recreativas,1.0,334,2,0.0,2904.99,2904.99,0.0
1.0,334,22700,REM-Contrato de Servicio de Limpieza  Casa Cultura,1.0,334,2,0.0,1185.8,1185.8,1185.8
1.0,334,22706,REM-Contratos de Prestacion de Servicios Talleres,1.0,334,2,0.0,2934.13,2934.13,1950.0
1.0,334,62500,REM-Equipamientos Mobiliario,1.0,334,6,0.0,13532.16,13532.16,0.0
1.0,337,22706,REM-Contratos de Prestacion de Autoproteccion Plaza de Toros,1.0,337,2,0.0,3025.0,3025.0,0.0
1.0,338,22608,REM-Festejos populares de Septiembre,1.0,338,2,0.0,370.87,370.87,338.8
1.0,339,22609,REM-Actividades Juveniles  y Recreativas,1.0,339,2,0.0,4978.58,4978.58,4978.58
1.0,339,22700,REM-Contratos de servicios juveniles,1.0,339,2,0.0,9072.24,9072.24,9072.24
1.0,340,21300,REM-Mantenimiento y Reparaciçon Instalaciones,1.0,340,2,0.0,28850.7,28850.7,0.0
1.0,340,48900,REM-Subvenciones,1.0,340,4,0.0,8000.0,8000.0,0.0
1.0,340,62200,REM-Inversiones en Edificios Deportivos,1.0,340,6,0.0,30298.4,30298.4,0.0
1.0,340,62300,REM-Instalaciones Edificios Deportivos,1.0,340,6,0.0,7053.09,7053.09,0.0
1.0,343,21200,REM-Mantenimiento Piscina,1.0,343,2,0.0,21459.35,21459.35,21459.35
1.0,343,21300,REM-Reparacion maquinaris y utillaje,1.0,343,2,0.0,190.75,190.75,0.0
1.0,343,22708,REM-Contrato de mantenimiento piscina,1.0,343,2,0.0,13134.32,13134.32,0.0
1.0,343,62200,REM-Inversiones en reposicion de Piscina Municipal,1.0,343,6,0.0,70244.38,70244.38,69608.88
1.0,334,21300,REM-Reparacion maquinaria e instalac.Cultura,1.0,334,2,0.0,209.82,209.82,0.0
1.0,320,22706,REM-Contrato Prestación Servicios Casa de Niños,1.0,320,2,0.0,10916.26,10916.26,10916.26
1.0,241,62600,Equipamiento Informático Empleo,1.0,241,6,0.0,0.0,0.0,0.0
1.0,230,62500,Mobiliario Servicios Sociales,1.0,230,6,0.0,0.0,0.0,0.0
1.0,153,62300,Adquisicion de maquinaria y utillajes,1.0,153,6,0.0,0.0,0.0,0.0
1.0,230,22719,Otros Contratos Gestión Servicios,1.0,230,2,0.0,0.0,0.0,0.0
#,,,,,,,14032894.42,1064578.99,15097473.41,2248824.35
#,,,,,,,,,,1070500.7
