#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1,912,22604,Gastos Juridicos  Equipo de Gobierno,1,912,2,2000,0,2000,0
1,912,22605,Gastos  de  Comunicación,1,912,2,50000,0,50000,43268.63
1,912,22699,Cuotas Federacion de Municipios,1,912,2,2000,0,2000,1524.65
1,912,23030,Asignaciones Asistencias Organos de Gobierno,1,912,2,10000,0,10000,12410.65
1,912,23120,Gastos Locomocion Equipo de Gobierno,1,912,2,9500,0,9500,71.28
1,912,48900,Subvenciones  Grupos Políticos,1,912,4,10000,0,10000,9526.54
1,912,62300,Inversiones en Maqunaria y Enseres: Carpa,1,912,6,25000,0,25000,0
1,920,12000,Retribuciones Basicas Funcionarios de Carrera,1,920,1,81000,5000,86000,0
1,920,12001,Retribuciones Basicas Funcionarios de Carrera A1,1,920,1,0,0,0,15680.16
1,920,12002,Retribuciones Basicas Funcionarios de Carrera A2,1,920,1,0,0,0,28642.71
1,920,12003,Retribuciones Basicas Funcionarios de Carrera C1,1,920,1,0,0,0,11220.48
1,920,12004,Retribuciones Basicas Funcionarios de Carrera C2,1,920,1,0,0,0,17270.37
1,920,12005,Retribuciones Basicas Funcionarios de Carrera E,1,920,1,0,0,0,7066.56
1,920,12100,Retribuciones Compl Funcionarios de Carrera,1,920,1,166000,0,166000,168063.87
1,920,13000,Retribuciones Personal Laboral Fijo Adm,1,920,1,26600,0,26600,30445.19
1,920,16000,Gastos Seg.Social Administracion,1,920,1,70000,0,70000,69491.81
1,920,21200,Reparacion Edificios,1,920,2,3000,0,3000,235.95
1,920,21300,Reparacion Maquinaria e Instalaciones,1,920,2,12000,0,12000,15643.48
1,920,21301,Reparacion Relosj Casa Consistorial ,1,920,2,700,0,700,0
1,920,21302,Reparacion Mantenimiento de Calefaccion ,1,920,2,6000,-6000,0,0
1,920,21303,Reparacion Mantenimiento de Ascensor,1,920,2,3000,0,3000,0
1,920,21400,Reparacion Vehiculos Administracion,1,920,2,1200,0,1200,479.03
1,920,21500,Reparaciçon y Mantenimiento de Mobiliario y Ensere,1,920,2,7000,-7000,0,0
1,920,21600,Mantenimiento de Equipos Informaticos,1,920,2,10000,0,10000,7468.53
1,920,21601,Mantenimiento de  Programas Informaticos,1,920,2,17000,0,17000,19342.63
1,920,22000,Material Oficina Administracion,1,920,2,20000,0,20000,14977.64
1,920,22001,Publicaciones Admon.General,1,920,2,6000,0,6000,6777.52
1,920,22002,Material Informatico no Inventariable,1,920,2,2000,0,2000,0
1,920,22100,Suministros Energia Electrica Admon,1,920,2,30000,0,30000,27004.81
1,920,22101,Suministros Agua Admon,1,920,2,2000,0,2000,2043.96
1,920,22103,Suministros Combustibles y Carburantes Admon,1,920,2,1300,0,1300,996.26
1,920,22104,Vestuario de Administracion,1,920,2,2000,0,2000,1115.88
1,920,22110,Productos de Limpieza y Aseo,1,920,2,1500,0,1500,1759.01
1,920,22199,Suministros Varios Admon.,1,920,2,500,0,500,540.01
1,920,22200,Consumo Telefonico Admon,1,920,2,20000,0,20000,21385.39
1,920,22201,Comunicaciones Postales y Telegraficas,1,920,2,37000,0,37000,38938.47
1,920,22400,Primas Seguros Responsab. Civil Admon,1,920,2,16500,0,16500,14255.95
1,920,22402,Seguro vehiculos,1,920,2,500,0,500,458.02
1,920,22403,Seguro multiriesgo edificios,1,920,2,16000,0,16000,13648.42
1,920,22501,Tributos a la Administracion,1,920,2,500,0,500,422.51
1,920,22602,Anuncios en Boletines y Prensa,1,920,2,20000,0,20000,15091.92
1,920,22605,Canones Registro ,1,920,2,5000,0,5000,2367.86
1,920,22701,Contrato Seguridad Casa Consistorial,1,920,2,1500,0,1500,719.74
1,920,22705,Procesos Electorales,1,920,2,0,0,0,2004.59
1,920,22706,Prevenciçon de Riesgos Laborales,1,920,2,20000,0,20000,14689.63
1,920,22709,Mantenimiento y Gestion Servicios financieros,1,920,2,4000,0,4000,3714.29
1,920,22710,Contrato de Asistencia Juridica y Letrada,1,920,2,30000,0,30000,25467.26
1,920,22717,Contrato de Servicios Informática ,1,920,2,120000,0,120000,109574.63
1,920,22720,Servicio de Mensajería,1,920,2,3000,0,3000,0
1,920,23020,Dietas personal ,1,920,2,1500,0,1500,1835.7
1,920,23120,Gastos Locomocion Personal,1,920,2,1500,0,1500,402.61
1,920,62500,Equipamientos Mobiliario,1,920,6,7000,0,7000,942.69
1,920,62600,Inversiones en Equipos Informáticos,1,920,6,44500,13000,57500,45270.29
1,920,62600,REM Inversiones en Equipos Informáticos,1,920,6,0,68026.54,68026.54,66940.67
1,920,62601,REM Aplicaciones Informaticas,1,920,6,0,21396.43,21396.43,21396.43
1,925,12000,Retribuciones Basicas Funcionarios de Carrera,1,925,1,43000,0,43000,0
1,925,12003,Retribuciones Basicas Funcionarios de Carrera C1,1,925,1,0,0,0,10446.6
1,925,12004,Retribuciones Basicas Funcionarios de Carrera C2,1,925,1,0,0,0,31986
1,925,12100,Retribuciones Compl Funcionarios de Carrera,1,925,1,90000,0,90000,90495.01
1,925,16000,Gastos Seg.Social Administracion,1,925,1,33500,0,33500,33027
1,931,12000,Retribuciones Basicas Funcionarios de Carrera,1,931,1,115000,-12000,103000,0
1,931,12001,Retribuciones Basicas Funcionarios de Carrera A1,1,931,1,0,0,0,14845.68
1,931,12002,Retribuciones Basicas Funcionarios de Carrera A2,1,931,1,0,0,0,14868
1,931,12003,Retribuciones Basicas Funcionarios de Carrera C1,1,931,1,0,0,0,49812.31
1,931,12004,Retribuciones Basicas Funcionarios de Carrera C2,1,931,1,0,0,0,21333.37
1,931,12005,Retribuciones Basicas Funcionarios de Carrera E,1,931,1,0,0,0,6904.51
1,931,12100,Retribuciones Compl Funcionarios de Carrera,1,931,1,239000,0,239000,228513.35
1,931,16000,Gastos Seg.Social Administracion,1,931,1,93000,0,93000,86905.33
#1,,,0,1,,,11464717,1817314.49,13282031.49,11455442.88
