#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1.0,332,22101,Suministro de  Agua,1.0,332,2,500.0,0.0,500.0,326.77
1.0,332,22110,Suministros de Productos de Limpieza y Aseo,1.0,332,2,0.0,0.0,0.0,168.31
1.0,332,22199,Suministros  Varios,1.0,332,2,1000.0,0.0,1000.0,0.0
1.0,332,22200,Comunicaciones telefónicas Biblioteca,1.0,332,2,2300.0,0.0,2300.0,2148.23
1.0,332,22400,Seguros Biblioteca,1.0,332,2,200.0,0.0,200.0,0.0
1.0,332,22609,Actividades Culturales y Recreativas,1.0,332,2,20500.0,0.0,20500.0,15162.1
1.0,332,22700,Contratos de Limpieza de Biblioteca,1.0,332,2,15000.0,-7800.0,7200.0,5614.4
1.0,332,23120,Gastos de Locomoción,1.0,332,2,200.0,0.0,200.0,307.95
1.0,334,10000,Retribuciones Altos Cargos,1.0,334,1,20000.0,0.0,20000.0,18035.74
1.0,334,12000,Retribuciones Básicas Funcionarios,1.0,334,1,22000.0,0.0,22000.0,0.0
1.0,334,12003,Retribuciones Básicas Funcionarios C1,1.0,334,1,0.0,0.0,0.0,10572.96
1.0,334,12004,Retribuciones Básicas Funcionarios C2,1.0,334,1,0.0,0.0,0.0,8462.46
1.0,334,12100,Retribuciones Complementarias Funcionarios,1.0,334,1,32000.0,0.0,32000.0,34153.35
1.0,334,13000,Retribuciones Personal Fijo Cultura,1.0,334,1,109000.0,-2100.0,106900.0,81040.41
1.0,334,13100,Retribuciones Personal Temporal  Cultura,1.0,334,1,0.0,0.0,0.0,10971.86
1.0,334,16000,Gastos Sociales Personal de Cultura,1.0,334,1,49936.21,0.0,49936.21,47443.04
1.0,334,21200,Reparacion Edificio Cultura,1.0,334,2,15000.0,0.0,15000.0,27314.71
1.0,334,21300,Reparacion maquinaria e instalac.Cultura,1.0,334,2,36000.0,0.0,36000.0,20938.36
1.0,334,21300,REM/Reparacion maquinaria e instalac.Cultura,1.0,334,2,0.0,2223.16,2223.16,2013.33
1.0,334,21500,Reparacion Mobiliario y Enseres Cultura,1.0,334,2,1000.0,0.0,1000.0,157.3
1.0,334,21600,Reparacion y Mantenimiento de Equipos Infor,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,22000,Material Ordinario no inventar,1.0,334,2,1500.0,0.0,1500.0,326.71
1.0,334,22001,"Prensa, Revistas y Otros",1.0,334,2,300.0,0.0,300.0,30.24
1.0,334,22002,Consumibles Informáticos,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,22100,Suministro energia cultura,1.0,334,2,37000.0,0.0,37000.0,27162.9
1.0,334,22101,Suministro de  Agua,1.0,334,2,3000.0,0.0,3000.0,1777.14
1.0,334,22103,Suministro combustibles Cultura,1.0,334,2,28000.0,-7000.0,21000.0,11568.04
1.0,334,22104,Vesturario personal cultura,1.0,334,2,500.0,0.0,500.0,205.58
1.0,334,22110,Suministros de Productos de Limpieza y Aseo,1.0,334,2,2500.0,0.0,2500.0,1634.38
1.0,334,22199,Suministros  Varios,1.0,334,2,1500.0,0.0,1500.0,577.93
1.0,334,22200,Comunicaciones telefónicas Cultura,1.0,334,2,4000.0,0.0,4000.0,3672.47
1.0,334,22400,Seguros Cultura,1.0,334,2,600.0,0.0,600.0,373.05
1.0,334,22601,Atenciones Protocolarias y Representativas,1.0,334,2,1000.0,0.0,1000.0,0.0
1.0,334,22609,Actividades Culturales y Recreativas,1.0,334,2,85000.0,0.0,85000.0,87980.21
1.0,334,22700,Contrato de Servicio de Limpieza  Casa Cultura,1.0,334,2,0.0,0.0,0.0,11979.0
1.0,334,22706,Contratos de Prestacion de Servicios Talleres,1.0,334,2,160000.0,8000.0,168000.0,151156.93
1.0,334,22708,Contrato Servicios: Escuela de Música,1.0,334,2,53000.0,0.0,53000.0,51253.68
1.0,334,23020,Dietas personal,1.0,334,2,300.0,0.0,300.0,0.0
1.0,334,23120,Gastos de Locomoción,1.0,334,2,300.0,0.0,300.0,54.11
1.0,334,44900,Transferencias Corrientes Sociedad Municipal,1.0,334,4,0.0,0.0,0.0,0.0
1.0,334,62300,Equipamiento de Instalaciones. y Utillajes,1.0,334,6,37000.0,0.0,37000.0,17402.7
1.0,334,62500,Equipamiento de mobiliario y enseres Centro Cultural,1.0,334,6,0.0,0.0,0.0,0.0
1.0,337,21200,Reparacion Plaza de Toros,1.0,337,2,6000.0,0.0,6000.0,0.0
1.0,337,21300,Reparacion maquinaria e instalac. Plaza de Toros,1.0,337,2,0.0,0.0,0.0,7176.42
1.0,337,21500,Reparacion Mobiliario y Enseres  Plaza de Toros,1.0,337,2,0.0,0.0,0.0,128.26
1.0,337,22100,Suministro energia Plaza de Toros,1.0,337,2,22000.0,0.0,22000.0,16649.63
1.0,337,22101,Suministro de  Agua Plaza de Toros,1.0,337,2,3000.0,0.0,3000.0,2837.28
1.0,337,22103,Suministro combustibles Plaza de Toros,1.0,337,2,3500.0,0.0,3500.0,1098.83
1.0,337,22110,Suministros de Productos de Limpieza y Aseo,1.0,337,2,500.0,0.0,500.0,0.0
1.0,337,22199,Suministros  Varios Plaza de Toros,1.0,337,2,3000.0,0.0,3000.0,0.0
1.0,337,22200,Comunicaciones telefónicas Cultura,1.0,337,2,500.0,0.0,500.0,453.14
1.0,337,22400,Primas de Seguros Plaza de Toros,1.0,337,2,6500.0,0.0,6500.0,2212.91
1.0,337,22700,Contrato de Servicio de Limpieza  Plaza de Toros,1.0,337,2,0.0,0.0,0.0,6382.75
1.0,337,22706,Servicios Tecnicos  Plan de Autoproteccion Plaza de Toros,1.0,337,2,0.0,3025.0,3025.0,0.0
1.0,338,22608,Festejos populares de Septiembre,1.0,338,2,186000.0,10000.0,196000.0,194284.92
1.0,338,22610,Otros Festejos Populares,1.0,338,2,26000.0,16210.5,42210.5,35324.35
1.0,339,22609,Actividades Juveniles  y Recreativas,1.0,339,2,58000.0,0.0,58000.0,127025.67
1.0,339,22700,Contratos de servicios juveniles,1.0,339,2,110000.0,0.0,110000.0,18145.76
1.0,339,22700,REM/Contratos de servicios juveniles,1.0,339,2,0.0,9072.88,9072.88,9072.88
1.0,340,10000,Retribuciones Altos Cargos,1.0,340,1,6700.0,0.0,6700.0,6964.27
1.0,340,11000,Retribuciones Personal Event.Gabinete,1.0,340,1,0.0,0.0,0.0,899.28
1.0,340,12000,Retribuciones Basicas Funcionarios,1.0,340,1,19500.0,0.0,19500.0,0.0
1.0,340,12004,Retribuciones Básicas Funcionarios C2,1.0,340,1,0.0,0.0,0.0,17706.84
1.0,340,12100,Retribuciones Complementarias Funcionarios de Carr,1.0,340,1,27000.0,0.0,27000.0,27526.01
1.0,340,13000,Retribuciones Personal Laboral Fijo,1.0,340,1,143000.0,0.0,143000.0,100194.4
1.0,340,13100,Retribuciones Personal Laboral Temporal,1.0,340,1,0.0,0.0,0.0,31001.77
1.0,340,13101,Retribuciones Personal Monitor,1.0,340,1,15500.0,0.0,15500.0,15068.91
1.0,340,16000,Seguridad Social,1.0,340,1,52556.21,0.0,52556.21,52162.78
1.0,340,16001,Seg.Soc.Monitores Actividades,1.0,340,1,5255.0,0.0,5255.0,4692.24
1.0,340,21200,Mantenimiento de Polideportivo Municipal,1.0,340,2,12000.0,0.0,12000.0,21879.82
1.0,340,21300,Mantenimiento y Reparaciçon Instalaciones,1.0,340,2,50000.0,0.0,50000.0,26604.05
1.0,340,21300,REM/Mantenimiento y Reparaciçon Instalaciones,1.0,340,2,0.0,818.75,818.75,568.05
1.0,340,21600,Mantenimiento de aplicaciones Informaticas,1.0,340,2,0.0,0.0,0.0,2528.9
1.0,340,22000,Material oficina no inventariable,1.0,340,2,3000.0,0.0,3000.0,349.16
1.0,340,22100,Suministro de Energia Electrica,1.0,340,2,35000.0,0.0,35000.0,33995.34
1.0,340,22101,Sumnistro agua,1.0,340,2,2000.0,0.0,2000.0,4530.7
1.0,340,22103,Combustible instalaciones deportivas,1.0,340,2,21000.0,0.0,21000.0,8051.54
1.0,340,22104,Vestuario Deportes,1.0,340,2,2000.0,0.0,2000.0,1314.3
1.0,340,22110,Productos de limpieza y aseo,1.0,340,2,1200.0,0.0,1200.0,1608.3
1.0,340,22113,Suministro material deportivo,1.0,340,2,17500.0,0.0,17500.0,12434.14
1.0,340,22199,Otros suministros,1.0,340,2,500.0,0.0,500.0,1138.06
1.0,340,22200,Comunicaciones Telefónicas,1.0,340,2,4200.0,0.0,4200.0,2747.96
1.0,340,22300,Alquiler trasportes actividadaes,1.0,340,2,25000.0,5306.0,30306.0,25811.5
1.0,340,22400,Seguros,1.0,340,2,9000.0,0.0,9000.0,4828.94
1.0,340,22609,Actividades y concentraciones deportivas,1.0,340,2,23500.0,2999.0,26499.0,40783.31
1.0,340,22700,Servicios limpieza  Deportes,1.0,340,2,56000.0,0.0,56000.0,55487.1
1.0,340,22706,Contrato gestion serv. deportivos,1.0,340,2,325000.0,0.0,325000.0,294454.41
1.0,340,23020,Dietas personal,1.0,340,2,500.0,0.0,500.0,0.0
1.0,340,23120,Gastos Locomocion Personal,1.0,340,2,0.0,0.0,0.0,811.05
1.0,340,46600,Agrupacion Deportiva de la Sierra,1.0,340,4,9000.0,0.0,9000.0,8929.59
1.0,340,48900,Subvenciones,1.0,340,4,15000.0,-5302.0,9698.0,0.0
1.0,340,62200,Inversiones en Edificios Deportivos,1.0,340,6,80000.0,0.0,80000.0,5505.5
1.0,340,62200,REM/Inversiones en Edificios Deportivos,1.0,340,6,0.0,25209.68,25209.68,25705.53
1.0,340,62201,Inversiones en Parque de bicicletas,1.0,340,6,55000.0,0.0,55000.0,54734.35
1.0,340,62300,Instalaciones Edificios Deportivos,1.0,340,6,0.0,0.0,0.0,1190.06
1.0,340,62500,Mobiliario Polideportivo,1.0,340,6,0.0,0.0,0.0,17228.8
1.0,340,62600,Equipamiento Informático Deportes,1.0,340,6,0.0,0.0,0.0,196.02
1.0,343,21200,Mantenimiento Piscina,1.0,343,2,20000.0,0.0,20000.0,6589.37
1.0,343,21300,Reparacion maquinaris y utillaje,1.0,343,2,30000.0,-6028.0,23972.0,23041.63
1.0,343,21300,REM/Reparacion maquinaris y utillaje,1.0,343,2,0.0,1692.14,1692.14,1501.39
1.0,343,22100,Suministro electrico,1.0,343,2,70000.0,0.0,70000.0,45810.9
1.0,343,22101,Suministro agua y bromo,1.0,343,2,30000.0,0.0,30000.0,12187.32
1.0,343,22103,Combustible instalaciones pisicna,1.0,343,2,115000.0,-18000.0,97000.0,68190.0
1.0,343,22199,Otros suministros,1.0,343,2,1000.0,0.0,1000.0,242.82
1.0,343,22400,Seguros,1.0,343,2,1400.0,0.0,1400.0,228.72
1.0,343,22700,Servicio de limpieza instalaciones piscina,1.0,343,2,90000.0,0.0,90000.0,47267.19
1.0,343,22706,Contrato monitores Piscina,1.0,343,2,65000.0,0.0,65000.0,49424.03
1.0,343,22708,Contrato de mantenimiento piscina,1.0,343,2,35000.0,0.0,35000.0,45592.85
1.0,343,22799,Contrato servicios socorristas,1.0,343,2,70000.0,0.0,70000.0,59814.95
1.0,343,62200,Inversiones en reposicion de Piscina Municipal,1.0,343,6,156300.0,0.0,156300.0,60074.6
1.0,430,22199,Suministros Varios,1.0,430,2,2000.0,0.0,2000.0,7.0
1.0,432,22606,Actividades de desarrollo Turistico,1.0,432,2,32000.0,0.0,32000.0,23195.67
1.0,430,22606,Feria de Comercio Local,1.0,430,2,20000.0,-5000.0,15000.0,0.0
1.0,430,22606,REM/Feria de Comercio Local,1.0,430,2,0.0,1676.84,1676.84,0.0
1.0,430,22610,Actividades Fomento de Comercio Local,1.0,430,2,50000.0,0.0,50000.0,44944.06
1.0,430,22610,REM/Actividades Fomento de Comercio Local,1.0,430,2,0.0,5600.0,5600.0,0.0
1.0,430,62300,Inversionen Equipamiento de Iluminacion Comercial,1.0,430,6,0.0,5000.0,5000.0,4928.81
1.0,432,10000,RetribucionesOrganos de Gobierno,1.0,432,1,16000.0,0.0,16000.0,13714.26
1.0,432,14300,Retrib Bolsa Ayuda de Estudios Turismo,1.0,432,1,0.0,0.0,0.0,2300.29
1.0,432,16009,Seguridad Social Ayudas Estudios,1.0,432,1,0.0,0.0,0.0,0.0
1.0,432,46600,Transferencia ADESGAM,1.0,432,4,13000.0,0.0,13000.0,6857.46
1.0,493,22706,Contratos de servicios Convenio de Consumo,1.0,493,2,5000.0,0.0,5000.0,193.6
1.0,912,10000,Retribuciones Altos Cargos,1.0,912,1,112735.11,4850.0,117585.11,121358.47
1.0,912,11000,Retribuciones Personal Event.Gabinete,1.0,912,1,48392.43,0.0,48392.43,45660.91
1.0,912,12000,Retribuciones Básicas Funcionarios,1.0,912,1,12900.0,0.0,12900.0,0.0
1.0,912,12003,Retribuciones Básicas Funcionarios C1,1.0,912,1,0.0,0.0,0.0,11808.06
1.0,912,12100,Retribuciones Complementarias Funcionarios,1.0,912,1,18500.0,0.0,18500.0,18619.39
1.0,912,16000,Cotización Seguridad Social,1.0,912,1,58000.0,0.0,58000.0,57889.4
1.0,912,21300,Reparacion y mantenimiento maquinaria  e instalac,1.0,912,2,7000.0,0.0,7000.0,7413.8
1.0,912,22001,"Prensa, Revistas, Libros y otras Publicaciones",1.0,912,2,400.0,0.0,400.0,0.0
1.0,912,22199,Suministros varios Equipo Gobierno y Gabinete Pren,1.0,912,2,1000.0,0.0,1000.0,595.34
1.0,912,22200,Gastos de telefonia,1.0,912,2,6000.0,0.0,6000.0,2081.45
1.0,912,22400,Seguros,1.0,912,2,100.0,0.0,100.0,0.0
1.0,912,22601,Gastos de representacion Equipo de Gobierno,1.0,912,2,12000.0,0.0,12000.0,12977.28
1.0,912,22604,Gastos Juridicos  Equipo de Gobierno,1.0,912,2,1600.0,0.0,1600.0,0.0
1.0,912,22605,Gastos  de  Comunicación,1.0,912,2,40100.0,-4850.0,35250.0,32796.92
1.0,912,22699,Cuotas Federacion de Municipios,1.0,912,2,2000.0,0.0,2000.0,1432.93
1.0,912,23020,Dietas personal,1.0,912,2,0.0,0.0,0.0,53.34
1.0,912,23030,Asignaciones Asistencias Organos de Gobierno,1.0,912,2,10000.0,0.0,10000.0,13043.76
1.0,912,23120,Gastos Locomocion Equipo de Gobierno,1.0,912,2,500.0,0.0,500.0,89.61
1.0,912,48900,Asignacion Grupos municipales,1.0,912,4,10000.0,0.0,10000.0,7000.0
1.0,912,62300,Inversiones en Maqunaria y Enseres: Carpa,1.0,912,6,30000.0,0.0,30000.0,0.0
1.0,920,12000,Retribuciones Basicas Funcionarios de Carrera,1.0,920,1,95500.0,0.0,95500.0,0.0
1.0,920,12001,Retribuciones Basicas Funcionarios de Carrera A1,1.0,920,1,0.0,0.0,0.0,18042.09
1.0,920,12002,Retribuciones Basicas Funcionarios de Carrera A2,1.0,920,1,0.0,0.0,0.0,20212.05
1.0,920,12003,Retribuciones Basicas Funcionarios de Carrera C1,1.0,920,1,0.0,0.0,0.0,25056.31
1.0,920,12004,Retribuciones Basicas Funcionarios de Carrera C2,1.0,920,1,0.0,0.0,0.0,18336.71
1.0,920,12005,Retribuciones Basicas Funcionarios de Carrera E,1.0,920,1,0.0,0.0,0.0,7602.01
1.0,920,12100,Retribuciones Compl Funcionarios de Carrera,1.0,920,1,159000.0,0.0,159000.0,161366.71
1.0,920,13000,Retribuciones Personal Laboral Fijo Adm,1.0,920,1,31200.0,0.0,31200.0,30242.59
1.0,920,15100,Gratificaciones Administracion General,1.0,920,1,0.0,0.0,0.0,900.0
1.0,920,16000,Gastos Seg.Social Administracion,1.0,920,1,69500.0,0.0,69500.0,64534.24
1.0,920,21200,Reparacion Edificios,1.0,920,2,3000.0,0.0,3000.0,4666.52
1.0,920,21300,Reparacion Maquinaria e Instalaciones,1.0,920,2,12000.0,0.0,12000.0,20583.59
1.0,920,21300,REM/Reparacion Maquinaria e Instalaciones,1.0,920,2,0.0,1363.39,1363.39,947.07
1.0,920,21301,Reparacion Relosj Casa Consistorial,1.0,920,2,700.0,0.0,700.0,0.0
1.0,920,21302,Reparacion Mantenimiento de Calefaccion,1.0,920,2,6000.0,0.0,6000.0,0.0
1.0,920,21303,Reparacion Mantenimiento de Ascensor,1.0,920,2,3000.0,0.0,3000.0,0.0
1.0,920,21400,Reparacion Vehiculos Administracion,1.0,920,2,1200.0,0.0,1200.0,1469.99
1.0,920,21500,Reparaciçon y Mantenimiento de Mobiliario y Ensere,1.0,920,2,7000.0,0.0,7000.0,278.3
1.0,920,21600,Mantenimiento de Equipos Informaticos,1.0,920,2,15000.0,0.0,15000.0,8319.89
1.0,920,21601,Mantenimiento de  Programas Informaticos,1.0,920,2,20000.0,0.0,20000.0,43570.68
1.0,920,22000,Material Oficina Administracion,1.0,920,2,20000.0,0.0,20000.0,13926.08
1.0,920,22001,Publicaciones Admon.General,1.0,920,2,7000.0,0.0,7000.0,5204.63
1.0,920,22002,Material Informatico no Inventariable,1.0,920,2,2000.0,0.0,2000.0,1051.22
1.0,920,22100,Suministros Energia Electrica Admon,1.0,920,2,25000.0,0.0,25000.0,23089.38
1.0,920,22101,Suministros Agua Admon,1.0,920,2,2000.0,0.0,2000.0,1790.04
1.0,920,22103,Suministros Combustibles y Carburantes Admon,1.0,920,2,1000.0,0.0,1000.0,215.62
1.0,920,22104,Vestuario de Administracion,1.0,920,2,0.0,0.0,0.0,205.61
1.0,920,22110,Productos de Limpieza y Aseo,1.0,920,2,1500.0,0.0,1500.0,839.01
1.0,920,22199,Suministros Varios Admon.,1.0,920,2,1000.0,0.0,1000.0,678.7
1.0,920,22200,Consumo Telefonico Admon,1.0,920,2,22000.0,0.0,22000.0,22073.56
1.0,920,22201,Comunicaciones Postales y Telegraficas,1.0,920,2,35000.0,0.0,35000.0,38436.88
1.0,920,22400,Primas Seguros Responsab. Civil Admon,1.0,920,2,15500.0,0.0,15500.0,12073.01
1.0,920,22402,Seguro vehiculos,1.0,920,2,300.0,0.0,300.0,265.23
1.0,920,22403,Seguro multiriesgo edificios,1.0,920,2,15000.0,0.0,15000.0,12133.2
1.0,920,22501,Tributos a la Administracion,1.0,920,2,500.0,0.0,500.0,202.79
1.0,920,22602,Anuncios en Boletines y Prensa,1.0,920,2,21000.0,0.0,21000.0,24944.45
1.0,920,22605,Canones Registro,1.0,920,2,5000.0,0.0,5000.0,3524.37
1.0,920,22701,Contrato Seguridad Casa Consistorial,1.0,920,2,1500.0,0.0,1500.0,0.0
1.0,920,22706,Prevención de Riesgos Laborales,1.0,920,2,20000.0,0.0,20000.0,18429.14
1.0,920,22709,Mantenimiento y Gestion Servicios financieros,1.0,920,2,6000.0,0.0,6000.0,2561.79
1.0,920,22710,Contrato de Asistencia Juridica y Letrada,1.0,920,2,30000.0,-13000.0,17000.0,13798.77
1.0,920,22717,Contrato de Servicios Informática,1.0,920,2,120000.0,0.0,120000.0,119535.96
1.0,920,22717,REM/Contrato de Servicios Informática,1.0,920,2,0.0,9961.33,9961.33,9961.33
1.0,920,22720,Servicio de Mensajería,1.0,920,2,1000.0,0.0,1000.0,75.21
1.0,920,22721,Servicio de Auditoria de Gestión y Económica,1.0,920,2,30000.0,0.0,30000.0,0.0
1.0,920,23020,Dietas personal,1.0,920,2,1500.0,0.0,1500.0,570.46
1.0,920,23120,Gastos Locomocion Personal,1.0,920,2,1500.0,0.0,1500.0,249.31
1.0,920,62500,Equipamientos Mobiliario,1.0,920,6,15085.61,0.0,15085.61,7084.66
1.0,920,62600,Inversiones en Equipos Informáticos,1.0,920,6,41000.0,13000.0,54000.0,10127.34
1.0,920,62600,REM/Inversiones en Equipos Informáticos,1.0,920,6,0.0,17336.88,17336.88,17336.88
1.0,924,21200,Reparacion Edificios,1.0,924,2,10000.0,0.0,10000.0,0.0
1.0,924,22199,Suministros Varios Participacion Ciudadana,1.0,924,2,40000.0,0.0,40000.0,13599.52
1.0,924,48900,Subvenciones Asociaciones sin animo de lucro,1.0,924,4,10000.0,0.0,10000.0,0.0
1.0,925,12000,Retribuciones Basicas Funcionarios de Carrera,1.0,925,1,54500.0,0.0,54500.0,0.0
1.0,925,12003,Retribuciones Basicas Funcionarios de Carrera C1,1.0,925,1,0.0,0.0,0.0,12149.97
1.0,925,12004,Retribuciones Basicas Funcionarios de Carrera C2,1.0,925,1,0.0,0.0,0.0,37894.24
1.0,925,12100,Retribuciones Compl Funcionarios de Carrera,1.0,925,1,82000.0,0.0,82000.0,84433.03
1.0,925,16000,Gastos Seg.Social Administracion,1.0,925,1,34120.32,0.0,34120.32,33362.7
1.0,931,12000,Retribuciones Basicas Funcionarios de Carrera,1.0,931,1,138000.0,0.0,138000.0,0.0
1.0,931,12001,Retribuciones Basicas Funcionarios de Carrera A1,1.0,931,1,0.0,0.0,0.0,16895.46
1.0,931,12002,Retribuciones Basicas Funcionarios de Carrera A2,1.0,931,1,0.0,0.0,0.0,16938.59
1.0,931,12003,Retribuciones Basicas Funcionarios de Carrera C1,1.0,931,1,0.0,0.0,0.0,53458.3
1.0,931,12004,Retribuciones Basicas Funcionarios de Carrera C2,1.0,931,1,0.0,0.0,0.0,20238.09
1.0,931,12005,Retribuciones Basicas Funcionarios de Carrera E,1.0,931,1,0.0,0.0,0.0,8517.48
1.0,931,12100,Retribuciones Compl Funcionarios de Carrera,1.0,931,1,207000.0,0.0,207000.0,203608.82
1.0,931,15100,Gratificaciones Politica Fiscal y Economica,1.0,931,1,0.0,0.0,0.0,540.0
1.0,931,16000,Gastos Seg.Social Administracion,1.0,931,1,87200.0,0.0,87200.0,74945.27
1.0,933,62200,IFS-Reposicion BIenes Educativos,1.0,933,6,0.0,400000.0,400000.0,3509.0
1.0,933,62201,IFS- Reposicion BIenes Deportivos,1.0,933,6,0.0,140000.0,140000.0,0.0
#,,,,,,,12925137.0,1683312.83,14608449.83,9940791.75
